pmb_id,source,raw_sent,sbn_str,error,precision,recall,f1,precision_lenient,recall_lenient,f1_lenient
en/p63/d2114,GREW,Tom is 3 years older than Mary.,"time.n.08   EQU now
female.n.02 Name Tom
year.n.01   Agent 3
older.a.01  Time -3 AttributeOf -2 Time -1 Stimulus +1
female.n.02 Name Mary",,0.8717948717948718,0.6538461538461539,0.7472527472527474,0.8529411764705882,0.6444444444444445,0.7341772151898734
en/p63/d2116,GREW,Many bats live in this cave.,"time.n.08 EQU now
many.a.01
bat.n.05  Attribute -1
live.v.01 Time -3 Theme -1 Theme +1
cave.n.01",,0.7575757575757576,0.8620689655172413,0.8064516129032258,0.7857142857142857,0.88,0.830188679245283
en/p63/d3416,GREW,The poor child suffers from hay fever.,"time.n.08      EQU now
poor.a.04
child.n.01     Attribute -1
suffer.v.02    Time -3 Theme -1 Theme +1
hay_fever.n.01",,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.9285714285714286,0.9285714285714286,0.9285714285714286
en/p63/d2207,GREW,Tom slumped on the couch.,"time.n.08   TPR now
female.n.02 Name Tom
slump.v.02  Time -2 Agent -1 Theme +1
couch.n.01",,0.9310344827586207,0.9310344827586207,0.9310344827586207,0.92,0.92,0.92
en/p63/d1954,GREW,I ate the red apples.,"time.n.08   TPR now
person.n.01 EQU speaker
eat.v.01    Time -2 Agent -1 Theme +2
red.a.01
apple.n.01  Attribute -1",,0.9428571428571428,0.9428571428571428,0.9428571428571428,0.9333333333333333,0.9333333333333333,0.9333333333333333
en/p63/d2119,GREW,I left my calculator on my desk.,"time.n.08       TPR now
person.n.01     EQU speaker
leave.v.01      Time -2 Agent -1 Theme +2 Theme +4
person.n.01     EQU speaker
calculator.n.02 Role -1
person.n.01     EQU speaker
desk.n.01       Role -1",,0.6862745098039216,0.8974358974358975,0.7777777777777778,0.7045454545454546,0.9117647058823529,0.794871794871795
en/p63/d2839,GREW,Woodrow Wilson was extremely sick.,"time.n.08      EQU now
female.n.02    Name Woodrow
extremely.r.02
sick.a.01      Time -3 AttributeOf -2 Degree -1",,0.896551724137931,0.896551724137931,0.896551724137931,0.88,0.88,0.88
en/p63/d0764,GREW,Vladislav Listyev was murdered in Moscow.,"time.n.08   TPR now
female.n.02 Name Vladislav
murder.v.01 Time -2 Time -1 Location +1
female.n.02 Name Moscow",,0.8387096774193549,0.8387096774193549,0.8387096774193549,0.8518518518518519,0.8518518518518519,0.8518518518518519
en/p77/d0783,GREW,Mother Teresa was born in Yugoslavia in 1910.,"time.n.08   TPR now
female.n.02 Name Mother
bear.v.02   Time -2 Time -1 Location +1 Agent 1910
female.n.02 Name Yugoslavia",,0.8787878787878788,0.7435897435897436,0.8055555555555556,0.8620689655172413,0.7352941176470589,0.7936507936507937
en/p63/d2886,GREW,A stocky man with a swarthy complexion snatched Mary's handbag and disappeared into the crowd.,"time.n.08       TPR now
stocky.a.01
man.n.01        Attribute -1 EQU +2
swarthy.a.01
complexion.n.01 Attribute -1
snatch.v.01     Time -5 Theme -3 Theme +1 Time +2
handbag.n.01    User -4
disappear.v.01  Theme +1
crowd.n.01",,0.8793103448275862,0.6710526315789473,0.7611940298507461,0.8571428571428571,0.6461538461538462,0.736842105263158
en/p63/d1851,GREW,Tom's crying.,"time.n.08   EQU now
female.n.02 Name Tom
cry.v.02    Time -2 Agent -1",,0.9130434782608695,0.9130434782608695,0.9130434782608695,0.95,0.95,0.9500000000000001
en/p77/d2090,GREW,That guy stole my wallet! Stop him!,"time.n.08    TPR now
guy.n.01
steal.v.01   Time -2 Theme -1 Theme +1
wallet.n.01  User -2
CONTINUATION -1
time.n.08    EQU now
stop.v.02    Time -1 Time +1
male.n.02",,0.8367346938775511,0.803921568627451,0.8200000000000001,0.8571428571428571,0.8181818181818182,0.8372093023255814
en/p77/d0759,GREW,Yuganskneftegaz cost US$ 27.5 billion.,"time.n.08         TPR now
yugansknefte.a.01
gaz.n.01          Attribute -1
cost.v.01         Time -3 Theme -1 Time +1 Time +2
female.n.02       Name US
$.n.01            Agent +1
billion.n.01      Agent 27.5",,0.5510204081632653,0.7297297297297297,0.6279069767441859,0.5238095238095238,0.6875,0.5945945945945946
en/p77/d3050,GREW,The pigeon is cooing in the balcony.,"time.n.08    EQU now
pigeon.n.01
cooe.v.01    Time -2 Theme -1 Theme +1
balcony.n.02",,0.8518518518518519,0.8518518518518519,0.8518518518518519,0.8695652173913043,0.8695652173913043,0.8695652173913043
en/p77/d2932,GREW,The plane buzzed the control tower.,"time.n.08          TPR now
plane.n.01
buzz.v.01          Time -2 Theme -1 Theme +1
control_tower.n.01",,0.9259259259259259,0.9259259259259259,0.9259259259259259,0.9565217391304348,0.9565217391304348,0.9565217391304348
en/p77/d1760,GREW,I'll call you in the evening.,"time.n.08    EQU now
person.n.01  EQU speaker
call.v.01    Time -2 Agent -1 Time +1 Theme +2
person.n.01  EQU hearer
evening.n.01",,0.8918918918918919,0.8918918918918919,0.8918918918918919,0.90625,0.90625,0.90625
en/p77/d3276,GREW,You're a grouch.,"time.n.08   EQU now
person.n.01 EQU hearer
grouch.n.01 Time -2 Theme -1",,0.9130434782608695,0.6,0.7241379310344828,0.9,0.6,0.7200000000000001
en/p77/d2561,GREW,I'm kind of happy.,"time.n.08   EQU now
person.n.01 EQU speaker
kind.a.01   Agent +1
of.r.01
happy.a.01  Time -4 AttributeOf -3 Degree -2",,0.7428571428571429,0.896551724137931,0.8125,0.7333333333333333,0.88,0.8
en/p77/d0851,GREW,Mother cut the cheese with a knife.,"time.n.08   TPR now
mother.n.01
cut.v.01    Time -2 Theme -1 Theme +1 Theme +2
cheese.n.01
knife.n.01",,0.9090909090909091,0.7692307692307693,0.8333333333333333,0.8928571428571429,0.7575757575757576,0.819672131147541
en/p77/d2669,GREW,This hat cost me $10.,"time.n.08   TPR now
hat.n.01
cost.v.01   Time -2 Theme -1 Time +1 Time +2
person.n.01 EQU speaker
$.n.01      Agent 10",,0.8648648648648649,0.7441860465116279,0.8,0.84375,0.7297297297297297,0.7826086956521738
en/p77/d0911,GREW,She is thirty-one.,"time.n.08   EQU now
female.n.02
one.n.01    Time -2 Time -1 Agent thirty",,0.782608695652174,0.5806451612903226,0.6666666666666667,0.75,0.5555555555555556,0.6382978723404256
en/p77/d1579,GREW,Tom painted his room white.,"time.n.08   TPR now
female.n.02 Name Tom
paint.v.02  Time -2 Agent -1 Theme +1 Theme +2
room.n.01   User -2
white.a.01",,0.9166666666666666,0.8918918918918919,0.9041095890410958,0.9032258064516129,0.875,0.8888888888888888
en/p77/d1408,GREW,Ichiro is an outstanding baseball player.,"time.n.08            EQU now
female.n.02          Name Ichiro
outstanding.a.01
baseball_player.n.01 Time -3 Theme -2 Attribute -1",,0.896551724137931,0.6341463414634146,0.7428571428571429,0.88,0.6285714285714286,0.7333333333333334
en/p77/d3113,GREW,I'm going to the police station.,"time.n.08           EQU now
person.n.01         EQU speaker
go.v.01             Time -2 Agent -1 Theme +1
police_station.n.01",,0.9310344827586207,0.9310344827586207,0.9310344827586207,0.92,0.92,0.92
en/p77/d0715,GREW,The movie “Speed” was directed by Jan De Bont.,"time.n.08   TPR now
movie.n.01  Agent +1
female.n.02 Name Speed
direct.v.03 Time -3 Theme -2 Location +1
female.n.02 Name Jan",,0.7297297297297297,0.8709677419354839,0.7941176470588235,0.71875,0.8518518518518519,0.7796610169491525
en/p77/d3103,GREW,Mr Smith is an acquaintance of hers.,"time.n.08         EQU now
female.n.02       Name Mr
acquaintance.n.03 Time -2 Theme -1 Agent +1
hers.n.01",,0.7931034482758621,0.48936170212765956,0.6052631578947368,0.76,0.475,0.5846153846153846
en/p77/d2171,GREW,Tom will hear you.,"time.n.08   EQU now
female.n.02 Name Tom
hear.v.01   Time -2 Agent -1 Time +1
person.n.01 EQU hearer",,0.8709677419354839,0.8709677419354839,0.8709677419354839,0.8518518518518519,0.8518518518518519,0.8518518518518519
en/p77/d1850,GREW,I have not understood anything.,"NEGATION        -1
time.n.08       TPR now
person.n.01     EQU speaker
understand.v.01 Time -2 Agent -1 Time +1
anything.n.01",,0.8709677419354839,0.8709677419354839,0.8709677419354839,0.8518518518518519,0.8518518518518519,0.8518518518518519
en/p77/d2155,GREW,It snowed.,"time.n.08   TPR now
person.n.01
snow.v.01   Time -2 Agent -1",,0.7142857142857143,1.0,0.8333333333333333,0.7222222222222222,1.0,0.8387096774193548
en/p77/d1500,GREW,Zip up!,"time.n.08   EQU now
Zip_up.v.01 Time -1",,0.7333333333333333,0.7333333333333333,0.7333333333333333,0.7692307692307693,0.7692307692307693,0.7692307692307693
en/p77/d1932,GREW,Are you allergic to any medicine?,"time.n.08     EQU now
person.n.01   EQU hearer
allergic.a.02 Time -2 AttributeOf -1 Stimulus +1
medicine.n.02",,0.9310344827586207,0.9310344827586207,0.9310344827586207,0.96,0.96,0.96
en/p77/d2204,GREW,"My uncle lived in Washington, D. C. for two years.","time.n.08   TPR now
person.n.01 EQU speaker
uncle.n.01  Role -1
live.v.01   Time -3 Theme -1 Location +1 Theme +3
female.n.02 Time +1
female.n.02 Name D. C.
year.n.01   Agent two",,0.7647058823529411,0.7647058823529411,0.7647058823529412,0.75,0.75,0.75
en/p77/d3248,GREW,A number of tourists were injured in the accident.,"time.n.08     TPR now
number.n.04   EQU +1
tourist.n.01
injure.v.01   Time -3 Theme -2 Theme +1
accident.n.01",,0.8484848484848485,0.6829268292682927,0.7567567567567567,0.8571428571428571,0.6857142857142857,0.7619047619047619
en/p77/d1427,GREW,What is his surname?,"time.n.08    EQU now
what.n.01    Time -1 Co-Theme +2
male.n.02
surname.n.01 Role -1",,0.8518518518518519,0.6571428571428571,0.7419354838709677,0.8695652173913043,0.6666666666666666,0.7547169811320754
en/p77/d3042,GREW,They're lesbians.,"time.n.08    EQU now
person.n.01
lesbian.n.01 Time -2 Theme -1",,0.9047619047619048,0.5757575757575758,0.7037037037037038,0.8888888888888888,0.5714285714285714,0.6956521739130435
en/p77/d3162,GREW,We dug a hole in the ground.,"time.n.08   TPR now
person.n.01 EQU speaker
dug.v.01    Time -2 Agent -1 Theme +1 Theme +2
hole.n.01
ground.n.01",,0.8857142857142857,0.8857142857142857,0.8857142857142857,0.9,0.9,0.9
en/p77/d2198,GREW,I like roasted chestnuts.,"time.n.08     EQU now
person.n.01   EQU speaker
like.v.02     Time -2 Agent -1 Theme +2
roast.v.01
chestnut.n.03 Attribute -1",,0.8857142857142857,0.8857142857142857,0.8857142857142857,0.8666666666666667,0.8666666666666667,0.8666666666666667
en/p77/d1870,GREW,The light was on.,"time.n.08  EQU now
light.n.01
on.a.01    Time -2 Theme -1",,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8888888888888888,0.8888888888888888,0.8888888888888888
en/p77/d2923,GREW,There's a hole in this sock.,"time.n.08  EQU now
there.n.01
be.v.02    Time -2 Location -1 Theme +1
hole.n.01  EQU +1
sock.n.01",,0.7575757575757576,0.9259259259259259,0.8333333333333334,0.7857142857142857,0.9565217391304348,0.8627450980392156
en/p77/d3380,GREW,In Nara there are lots of deer!,"time.n.08   EQU now
female.n.02 Name Nara
there.n.01
be.v.02     Time -3 Location -2 Location -1 Theme +1
lot.n.01    EQU +1
deer.n.01",,0.7073170731707317,0.7837837837837838,0.7435897435897435,0.7428571428571429,0.8125,0.7761194029850748
en/p77/d2575,GREW,I hate myself because I'm ugly.,"time.n.08   EQU now
person.n.01 EQU speaker
hate.v.01   Time -2 Agent -1 Time +1 Agent +3
person.n.01 EQU speaker
person.n.01 EQU speaker
ugly.a.01   AttributeOf -1",,0.8,0.7346938775510204,0.7659574468085106,0.7948717948717948,0.7209302325581395,0.7560975609756098
en/p77/d0765,GREW,Christie's is one of the world's largest auction houses.,"time.n.08          EQU now
female.n.02        Name Christie
one.n.01           Time -2 Value -1 Agent +2
largest.a.01
auction_house.n.01 User -3 Attribute -1",,0.75,0.4909090909090909,0.5934065934065934,0.7419354838709677,0.48936170212765956,0.5897435897435898
en/p77/d3439,GREW,Tom isn't nuts.,"time.n.08   EQU now
female.n.02 Name Tom
nut.n.01    Time -2 Theme -1",,0.7391304347826086,0.68,0.7083333333333334,0.7,0.6363636363636364,0.6666666666666666
en/p77/d3198,GREW,The right arm of the Statue of Liberty is 42 feet long.,"time.n.08   EQU now
right.a.01
arm.n.01    Attribute -1 Time +1
statue.n.01 Location +1
female.n.02 Name Liberty
foot.n.01   Agent 42
long.a.02   Time -6 AttributeOf -4 Time -1",,0.7959183673469388,0.7959183673469388,0.7959183673469388,0.8095238095238095,0.8095238095238095,0.8095238095238095
en/p77/d1392,GREW,How many gas stations are there in the United States?,"time.n.08        EQU now
how.r.01
many.a.01        Degree -1
gas_station.n.01 Attribute -1
be.v.02          Time -4 Theme -1 Location +1 Location +2
there.n.01
female.n.02      Name States",,0.5531914893617021,0.8387096774193549,0.6666666666666666,0.575,0.8518518518518519,0.6865671641791045
en/p77/d2181,GREW,Tom is at the airport.,"time.n.08    EQU now
female.n.02  Name Tom
airport.n.01 Time -2 Theme -1",,0.8695652173913043,0.6896551724137931,0.7692307692307693,0.85,0.68,0.7555555555555556
en/p77/d2578,GREW,I shouldn't drink.,"NEGATION    -1
time.n.08   EQU now
person.n.01 EQU speaker
drink.v.01  Time -2 Agent -1",,0.56,0.7368421052631579,0.6363636363636364,0.5909090909090909,0.7647058823529411,0.6666666666666667
en/p77/d1996,GREW,John likes chess.,"time.n.08   EQU now
female.n.02 Name John
like.v.02   Time -2 Agent -1 Theme +1
chess.n.02",,0.896551724137931,0.896551724137931,0.896551724137931,0.88,0.88,0.88
en/p77/d0856,GREW,He is sick.,"time.n.08 EQU now
male.n.02
sick.a.01 Time -2 AttributeOf -1",,1.0,1.0,1.0,1.0,1.0,1.0
en/p77/d1951,GREW,This looks kind of cute.,"time.n.08 EQU now
this.n.01
look.v.01 Time -2 Agent -1 Manner +1 Theme +3
kind.a.01 Agent +1
of.r.01
cute.a.01",,0.6923076923076923,0.7941176470588235,0.7397260273972601,0.696969696969697,0.7931034482758621,0.7419354838709677
en/p77/d3335,GREW,Whose clock is it?,"time.n.08   EQU now
clock.n.01  Time -1 Theme +1
person.n.01",,0.9047619047619048,0.5428571428571428,0.6785714285714285,0.8888888888888888,0.5333333333333333,0.6666666666666667
en/p77/d2395,GREW,I bathe daily.,"time.n.08   EQU now
person.n.01 EQU speaker
bathe.v.01  Time -2 Agent -1 Manner +1
daily.r.01",,0.5862068965517241,0.68,0.6296296296296295,0.6,0.6818181818181818,0.6382978723404256
en/p77/d3139,GREW,I'm fed up.,"time.n.08    TPR now
person.n.01  EQU speaker
feed_up.v.01 Time -2 Agent -1",,0.8260869565217391,0.8260869565217391,0.8260869565217391,0.8,0.8,0.8000000000000002
en/p77/d2530,GREW,Edgar Degas was luckier than many painters.,"time.n.08    EQU now
female.n.02  Name Edgar
luckier.a.01 Time -2 AttributeOf -1 Stimulus +2
many.a.01
painter.n.01 Attribute -1",,0.7428571428571429,0.5909090909090909,0.6582278481012659,0.7333333333333333,0.5789473684210527,0.6470588235294117
en/p77/d0145,GREW,Tom doubts whether Mary is honest.,"time.n.08   EQU now
female.n.02 Name Tom
doubt.v.01  Time -2 Agent -1 Time +2
female.n.02 Name Mary
honest.a.01 AttributeOf -1",,0.8918918918918919,0.7021276595744681,0.7857142857142857,0.875,0.6829268292682927,0.767123287671233
en/p77/d2877,GREW,None of us can speak French.,"NEGATION    -1
time.n.08   EQU now
person.n.01 EQU speaker
speak.v.03  Time -2 Time +1
female.n.02 Name French",,0.625,0.6451612903225806,0.634920634920635,0.6428571428571429,0.6666666666666666,0.6545454545454545
en/p77/d1473,GREW,What is her surname?,"time.n.08    EQU now
what.n.01    Time -1 Co-Theme +2
female.n.02
surname.n.01 Role -1",,0.8518518518518519,0.6571428571428571,0.7419354838709677,0.8695652173913043,0.6666666666666666,0.7547169811320754
en/p77/d3251,GREW,Twenty teams entered the tournament.,"time.n.08       TPR now
team.n.01       Agent twenty
enter.v.01      Time -2 Theme -1 Theme +1
tournament.n.01",,0.8620689655172413,0.8620689655172413,0.8620689655172413,0.88,0.88,0.88
en/p77/d1716,GREW,Tom hid the book below his pillow.,"time.n.08   TPR now
female.n.02 Name Tom
hide.v.02   Time -2 Agent -1 Theme +1 Theme +2
book.n.02
pillow.n.01 User -3",,0.8888888888888888,0.7619047619047619,0.8205128205128205,0.9032258064516129,0.7777777777777778,0.835820895522388
en/p77/d3246,GREW,We need a raise.,"time.n.08   EQU now
person.n.01 EQU speaker
need.v.01   Time -2 Agent -1 Theme +1
raise.n.01",,0.9310344827586207,0.9310344827586207,0.9310344827586207,0.96,0.96,0.96
en/p77/d1386,GREW,What does the abbreviation UN stand for?,"time.n.08         EQU now
what.n.01         Agent +1
abbreviation.n.01
female.n.02       Name UN
stand.v.05        Time -4 Time -3 Agent -1",,0.6571428571428571,0.7419354838709677,0.6969696969696969,0.6666666666666666,0.7407407407407407,0.7017543859649122
en/p77/d3486,GREW,Tom is bragging about his new car.,"time.n.08   EQU now
female.n.02 Name Tom
brag.v.01   Time -2 Agent -1 Theme +2
new.a.01
car.n.01    User -3 Attribute -1",,0.9722222222222222,0.9722222222222222,0.9722222222222222,0.967741935483871,0.967741935483871,0.967741935483871
en/p77/d1572,GREW,I'm not lazy but diligent.,"NEGATION      -1
time.n.08     EQU now
person.n.01   EQU speaker
lazy.a.02     Time -2 AttributeOf -1 Value +1
diligent.a.01",,0.9032258064516129,0.6829268292682927,0.7777777777777778,0.8888888888888888,0.6666666666666666,0.761904761904762
en/p77/d2293,GREW,I'm Nana. I'm Hideki Yamauchi's daughter.,"time.n.08     EQU now
person.n.01   EQU speaker
female.n.02   Time -2 Theme -1
CONTINUATION  -1
time.n.08     EQU now
person.n.01   EQU speaker
female.n.02   Name Hideki
daughter.n.01 Time -3 Theme -2 Time -1",,0.8703703703703703,0.6266666666666667,0.7286821705426356,0.851063829787234,0.6153846153846154,0.7142857142857144
en/p77/d2687,GREW,Tom poured milk on his cereal.,"time.n.08   TPR now
female.n.02 Name Tom
pour.v.01   Time -2 Agent -1 Theme +1 Theme +2
milk.n.01
cereal.n.01 User -3",,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.9032258064516129,0.9032258064516129,0.9032258064516129
en/p77/d3081,GREW,Tom hates rats.,"time.n.08   EQU now
female.n.02 Name Tom
hate.v.01   Time -2 Agent -1 Theme +1
rat.n.01",,0.896551724137931,0.896551724137931,0.896551724137931,0.88,0.88,0.88
en/p77/d2078,GREW,The boat was equipped with radar.,"time.n.08  TPR now
boat.n.01
equip.v.01 Time -2 Theme -1 Theme +1
radar.n.01",,0.9629629629629629,0.9629629629629629,0.9629629629629629,0.9565217391304348,0.9565217391304348,0.9565217391304348
en/p77/d1785,GREW,I am wringing my wet clothes.,"time.n.08    EQU now
person.n.01  EQU speaker
wring.v.04   Time -2 Agent -1 Theme +3
person.n.01  EQU speaker
wet.a.01
clothes.n.01 Role -2 Attribute -1",,0.813953488372093,0.9459459459459459,0.875,0.8108108108108109,0.9375,0.8695652173913043
en/p77/d2781,GREW,He drives a tow truck.,"time.n.08      EQU now
male.n.02
drive.v.01     Time -2 Agent -1 Theme +1
tow_truck.n.01",,1.0,1.0,1.0,1.0,1.0,1.0
en/p77/d2789,GREW,The lemon is yellow.,"time.n.08   EQU now
lemon.n.01
yellow.a.01 Time -2 AttributeOf -1",,0.9523809523809523,0.9523809523809523,0.9523809523809523,0.9444444444444444,0.9444444444444444,0.9444444444444444
en/p77/d0712,GREW,President Alfredo Cristiani was attacked by demonstrators.,"time.n.08         TPR now
female.n.02       Name President
attack.v.04       Time -2 Time -1 Theme +1
demonstrator.n.03",,0.8620689655172413,0.6097560975609756,0.7142857142857144,0.84,0.6,0.7000000000000001
en/p77/d3018,GREW,I shook my head.,"time.n.08   TPR now
person.n.01 EQU speaker
shook.v.01  Time -2 Agent -1 Theme +2
person.n.01 EQU speaker
head.n.01   Role -1",,0.7297297297297297,0.8709677419354839,0.7941176470588235,0.75,0.8888888888888888,0.8135593220338982
en/p77/d2277,GREW,Tom is a gentleman.,"time.n.08      EQU now
female.n.02    Name Tom
gentleman.n.01 Time -2 Theme -1",,0.8695652173913043,0.6896551724137931,0.7692307692307693,0.85,0.68,0.7555555555555556
en/p77/d2439,GREW,Tom cooperated with police.,"time.n.08      TPR now
female.n.02    Name Tom
cooperate.v.01 Time -2 Agent -1 Theme +1
police.n.01",,0.9310344827586207,0.9310344827586207,0.9310344827586207,0.92,0.92,0.92
en/p77/d1393,GREW,Who is Albert Ghiorso?,"time.n.08   EQU now
who.n.01    Time -1 Co-Theme +1
female.n.02 Name Albert",,0.782608695652174,0.5806451612903226,0.6666666666666667,0.75,0.5555555555555556,0.6382978723404256
en/p77/d2461,GREW,She wiped her tears away.,"time.n.08      TPR now
female.n.02
wipe_away.v.01 Time -2 Agent -1 Theme +2
female.n.02
tear.n.01      Role -1",,0.8181818181818182,0.9642857142857143,0.8852459016393442,0.8214285714285714,0.9583333333333334,0.8846153846153847
en/p77/d1878,GREW,"I am seventeen years old, too.","time.n.08   EQU now
person.n.01 EQU speaker
year.n.01   Agent seventeen
old.a.01    Time -3 AttributeOf -2 Time -1 Degree +1
too.n.01",,0.8108108108108109,0.8108108108108109,0.8108108108108109,0.8125,0.8125,0.8125
en/p77/d2545,GREW,I love turtles.,"time.n.08   EQU now
person.n.01 EQU speaker
love.v.01   Time -2 Agent -1 Theme +1
turtle.n.02",,0.9310344827586207,0.9310344827586207,0.9310344827586207,0.92,0.92,0.92
en/p77/d2535,GREW,Whose phone is this?,"time.n.08  EQU now
whose.n.01
phone.n.01 Time -2 Agent -1 Theme +1
this.n.01",,0.8148148148148148,0.6285714285714286,0.7096774193548386,0.782608695652174,0.6,0.6792452830188679
en/p77/d2985,GREW,That gray-haired man is Tom's father.,"time.n.08   EQU now
gray.a.01
haired.a.01 Time -1
man.n.01    Attribute -1
father.n.01 Time -4 Theme -1",,0.8181818181818182,0.574468085106383,0.675,0.7857142857142857,0.55,0.6470588235294117
en/p77/d2957,GREW,"Tom won't go, will he?","time.n.08   EQU now
female.n.02 Name Tom
go.v.01     Time -2 Agent -1 Agent +1
male.n.02",,0.5862068965517241,0.68,0.6296296296296295,0.6,0.6818181818181818,0.6382978723404256
en/p77/d1679,GREW,A man stole my purse.,"time.n.08  TPR now
man.n.01
steal.v.01 Time -2 Theme -1 Theme +1
purse.n.01 User -2",,0.9285714285714286,0.896551724137931,0.912280701754386,0.9166666666666666,0.88,0.8979591836734694
en/p77/d2398,GREW,He devoured his meal.,"time.n.08   TPR now
male.n.02
devour.v.04 Time -2 Agent -1 Theme +2
male.n.02
meal.n.01   Role -1",,0.7878787878787878,0.9285714285714286,0.8524590163934426,0.7857142857142857,0.9166666666666666,0.8461538461538461
en/p77/d1389,GREW,How long is a Fiat 500?,"time.n.08   EQU now
how.r.01
long.a.02   Time -2 Degree -1 AttributeOf +1
female.n.02 Name 500",,0.6551724137931034,0.8260869565217391,0.7307692307692308,0.68,0.85,0.7555555555555556
en/p77/d1835,GREW,Merry is scared of dogs.,"time.n.08   EQU now
female.n.02 Name Merry
scared.a.01 Time -2 AttributeOf -1 Stimulus +1
dog.n.01",,0.9655172413793104,0.9655172413793104,0.9655172413793104,0.96,0.96,0.96
en/p77/d3363,GREW,Tom belongs to the postwar generation.,"time.n.08       EQU now
female.n.02     Name Tom
belong.v.01     Time -2 Agent -1 Theme +2
postwar.a.01
generation.n.01 Attribute -1",,0.8857142857142857,0.8857142857142857,0.8857142857142857,0.9,0.9,0.9
en/p77/d2724,GREW,Tom thinks I'm jealous.,"time.n.08    EQU now
female.n.02  Name Tom
think.v.01   Time -2 Agent -1 Time +2
person.n.01  EQU speaker
jealous.a.01 AttributeOf -1",,0.8648648648648649,0.6808510638297872,0.7619047619047619,0.84375,0.6585365853658537,0.7397260273972602
en/p77/d2648,GREW,He crawled out of bed.,"time.n.08  TPR now
male.n.02
crawl.v.01 Time -2 Agent -1 Theme +1
bed.n.01",,0.9259259259259259,0.9259259259259259,0.9259259259259259,0.9130434782608695,0.9130434782608695,0.9130434782608695
en/p77/d2929,GREW,Tom stepped out onto the balcony.,"time.n.08    TPR now
female.n.02  Name Tom
step.v.01    Time -2 Agent -1 Manner +1 Theme +2
out.r.01
balcony.n.02",,0.7142857142857143,0.8620689655172413,0.7812500000000001,0.7,0.84,0.7636363636363636
en/p77/d0896,GREW,The dog is in the house.,"time.n.08  EQU now
dog.n.01
house.n.01 Time -2 Theme -1",,0.9047619047619048,0.5757575757575758,0.7037037037037038,0.8888888888888888,0.5714285714285714,0.6956521739130435
en/p77/d0903,GREW,Tom didn't notice the bullet holes in the wall.,"time.n.08        EQU now
female.n.02      Name Tom
notice.v.02      Time -2 Agent -1 Theme +1
bullet_hole.n.01 EQU +1
wall.n.01",,0.7714285714285715,0.7297297297297297,0.75,0.7666666666666667,0.71875,0.7419354838709677
en/p77/d3072,GREW,She is not as patient as you.,"NEGATION     -1
time.n.08    EQU now
female.n.02
as.r.01
patient.a.01 Time -3 AttributeOf -2 Degree -1 Time +1
person.n.01  EQU hearer",,0.9459459459459459,0.9210526315789473,0.9333333333333332,0.9375,0.9090909090909091,0.923076923076923
en/p77/d3367,GREW,You sent a letter from Algeria.,"time.n.08   TPR now
person.n.01 EQU hearer
send.v.01   Time -2 Agent -1 Theme +1 Location +2
letter.n.01
female.n.02 Name Algeria",,0.918918918918919,0.918918918918919,0.918918918918919,0.9375,0.9375,0.9375
en/p77/d2853,GREW,I am squeezing an orange.,"time.n.08    EQU now
person.n.01  EQU speaker
squeeze.v.01 Time -2 Agent -1 Theme +1
orange.n.01",,0.9655172413793104,0.9655172413793104,0.9655172413793104,0.96,0.96,0.96
en/p77/d0808,GREW,There was a large audience in the theater.,"time.n.08     TPR now
there.n.01
be.v.02       Time -2 Location -1 Theme +2 Theme +3
large.a.01
audience.n.01 Attribute -1
theater.n.01",,0.7948717948717948,0.8857142857142857,0.8378378378378378,0.8181818181818182,0.9,0.8571428571428572
en/p77/d1669,GREW,He's wearing a white cotton shirt.,"time.n.08         EQU now
male.n.02
wear.v.01         Time -2 Agent -1 Theme +2
white.a.01
cotton_shirt.n.01 Attribute -1",,0.9393939393939394,0.7948717948717948,0.8611111111111112,0.9285714285714286,0.7878787878787878,0.8524590163934426
en/p77/d1537,GREW,He's an ex-con.,"time.n.08   EQU now
male.n.02
ex-con.n.01 Time -2 Theme -1",,0.9047619047619048,0.4634146341463415,0.6129032258064516,0.8888888888888888,0.45714285714285713,0.6037735849056604
en/p77/d0945,GREW,Elaine is in hospital.,"time.n.08     EQU now
female.n.02   Name Elaine
hospital.n.01 Time -2 Theme -1",,0.9130434782608695,0.7241379310344828,0.8076923076923076,0.9,0.72,0.7999999999999999
en/p67/d0768,GREW,I'm thirsty.,"time.n.08    EQU now
person.n.01  EQU speaker
thirsty.a.02 Time -2 AttributeOf -1",,0.9565217391304348,0.9565217391304348,0.9565217391304348,0.95,0.95,0.9500000000000001
en/p67/d2130,GREW,A cat scratched me.,"time.n.08    TPR now
cat.n.01
scratch.v.03 Time -2 Theme -1 Time +1
person.n.01  EQU speaker",,0.896551724137931,0.896551724137931,0.896551724137931,0.92,0.92,0.92
en/p67/d1165,GREW,The list of known errors in this specification is available at http://www.w3.org/XML/xml-19980210-errata.,"time.n.08                                       TPR now
list.n.01                                       EQU +2
know.v.01
error.n.01                                      Attribute -1 EQU +1
specification.n.01
available.a.01                                  Time -5 AttributeOf -4 Agent +1
http://www.w3.org/xml/xml-19980210-errata..n.01",,0.8444444444444444,0.8085106382978723,0.8260869565217391,0.8421052631578947,0.8,0.8205128205128205
